prol_id,choice,fr_why_first_over_second,fr_why_second_over_third,coder,Nonsensical? (1 = yes; 0 = no),Propensity for intentional fraud/system abuse/gaming (including both “this method is better because it does that less” and “this method is worse because it does that more”) by either the applicants or the people allocating the funds,"Ability to help the neediest targets, and/or underserved groups","Extent to which the method requires personal resources, speed of finding out about the program, etc.",Amount of bias/discrimination/level playing field,Extent to which the method(s) allow for or reward applicant effort,Randomness is bad (general) and/or randomness is bad because the funding agency didn’t make enough of an effort to think of a better system,"Considers relevant/appropriate factors  (the preferred method DOES this, and/or the method they don't like does NOT do this)",Women - mentioned,Racial/ethnic minorities - mentioned,Other reasons,Comments on other reasons
58cefdb030c4cf0001ceb3ac,pf,"If designed properly, the points system would find the businesses that most need the money. It could be set up so that the businesses that provide a benefit to their communities and would have to close without support would get the support.","I don't really think either one is fair but a lottery would just give the money to any business that applies. With a first come - first served system, the business could still be turned down for help if they don't qualify. A lottery system makes it seem like anyone chosen gets the help, whether or not they need it.",K,0,0,1,0,0,0,0,1,0,0,0,
5a00a8160fff620001a6b776,lp,"I think the lottery is most fair, as it doesn't favor a business that is already fairly successful/likely to have a support system (the type that would get a points boost in the points system) or one that had inside connections (nothing nefarious, just friendships, working relationships, etc.)  to government employees that would allow them to hear about the program and get the applications in early. So, in short, it is the least biased option.","First come first served seems more unfair, as people who had more free time to look for info and/or better connections are more likely to have found out about the program first and had an advantage in getting their apps in early.",K,0,0,0,1,1,0,0,0,0,0,0,
5e1276f7e69d0a912635da16,lp,"Business owners from all races and financial backgrounds are struggling. There are many non-minority low income business owners who are barely scraping by in these unprecedented times. 
To give preference to a particular group seems wrong.  Having a random lottery could help a greater cross section of the population.",Getting help just because you sign up first seems most unfair.  Speed of application should not be a deciding factor.,K,0,0,0,1,1,0,0,0,0,0,0,
5f765a3c8a6ec010370c9cc1,pf,i don't have a reason that i can think of,i don't have a reason that i can think of,K,1,0,0,0,0,0,0,0,0,0,0,
5ae7ea3b77a799000116b43d,pl,"I really don't like any of the options; however, it seems to me that points based will actually allow some degree of fairness. First come, first serve can be more harmful than helpful.","First come first serve is vastly unfair. A small business could have been in business for 6 months and have an unfair advantage over another more established business with far more to lose. None of it is fair, but some options are slightly more fair than others.",K,0,0,0,1,0,0,0,0,0,0,0,
5fada8e82900b41770c18ed4,pl,"I think a points system is more fair as it allocates aid based on certain factors, such as who the owner is and which businesses require more aid than others. This allocates aid to those who may need it more rather than those who put their applications in first.","First-come first-served is unfair as it gives precedence to those who send in applications immediately, regardless of their actual need for aid or their status as a business. A lottery eliminates that and forces the aid to be random.",K,0,0,1,1,1,0,0,0,0,0,0,
5cdf1cb57f65ee001a9856fa,pf,"Some businesses are needier than others. Also, the first to apply are probably the businesses with more access to lawyers and accountants that know how to obtain funds and can navigate through the system.",The lottery is totally random.,K,0,0,1,1,0,0,1,0,0,0,0,
5ef4db1a45dfc00e117b2a54,fl,"There really is no fair way to help or not help small business owners.  For me, one way is as fair as the next so I picked this answer because if I owned a small business, I would try my hardest at the beginning and try to get help.",The lottery shows no preference...,K,0,0,0,0,1,1,0,0,0,0,0,
5f7bf4d9731b7a1f4cb9c826,lf,"First come first serve places undue stress on business owners to be first. Just because they're first in line doesn't mean they deserve it more.

The points system awards points for things that have nothing to do with whether they actually deserve the money.","First come first serve places undue stress on business owners to be first. Just because they're first in line doesn't mean they deserve it more.

The points system awards points for things that have nothing to do with whether they actually deserve the money.",K,0,0,0,1,1,0,0,0,0,0,0,
5ee50130f8d19d080bcc8263,pl,Because giving more money to those most affected makes sense,Because a variety of factors affect when and whether a business owner hears about the application and there may be barriers to applying early,K,0,0,1,1,0,0,0,0,0,0,0,
5d4cdd05421a460018d005e0,fl,"I really don't think that is the most fair way to do it in my opinion, but I felt it was the most fair out of the options that were given. I would actually choose the points based system if it did not give extra points for being a woman-owned business.",I think it's the second most fair out of the options given. It's definitely more fair than giving special treatment based on gender.,K,0,0,0,0,1,0,0,0,1,0,0,
5f9556e826384e3aaa4f0f01,fl,It rewards speediness. The quicker businesses get the aids.,The points system is downright sexist.,K,0,0,0,0,0,1,0,0,1,0,0,
5cbc97cd214b1a0001ccfa53,lf,Because it seems there is less risk of interpretation that could happen in the process of assigning points and that there may be less risk of whose application gets in and considered under the first come first serve deal.,"I just think there is more opportunity for human interference and subjectivity in terms of assigning points.  And the one possibility for an assigned point that didn't make sense was whether a business had been around a long time, that seemed rather arbitrary against newer start ups.  So who makes the list of points?  And who assigns the points?  That seems to be rife with pitfalls and personal opinions and prejudices.  Plus it would take longer.",K,0,1,0,0,1,0,0,0,0,0,0,
5eed1bae9e63ac127ac15a77,pl,"Give help to those who have the greatest need.  Well-connected businesses will be able to quickly apply for help, leaving other small busineeses behind.","FCFS is inherently unfair as it rewards businesses that are already well-connected. Many small businesses don't have a personal banker or their own accountant, or other connected individuals who might be able to more quickly file applications.",K,0,0,1,1,0,0,0,0,0,0,0,
5d1a13a0ae692800192fa1c2,pf,"It just makes sense to me.  Using the criteria outlined in this study, points are allocated according to need primarily.",I believe a lottery is only chance which makes it obviously the least applicable.,K,0,0,1,0,0,0,1,0,0,0,0,
58d7896b4240e5000118f705,pl,Because it takes into account the bias against certain businesses such as women-owned.,"There may be bias built into the application process..e.g. fees, time available for application, technological problems, etc. So that more priveleged business owners will tend to be ""first come.""",K,0,0,1,1,0,0,0,0,1,0,0,
5f9f81fd4fa66c5d0b60457c,pf,Not every business is hit as hard or the same as another company. So the worst hit businesses should recevie more,Lottery is completely random. People who don't need the assistance can still win which won't help the businesses that truly need it,K,0,0,1,0,0,0,1,0,0,0,0,
5e83a35304f8a80a13ac590e,fl,If one needs assistance then one ought to apply for it ASAP,Because this is discrimination,K,0,0,0,0,1,1,0,0,0,0,0,
5fa9dab94f9d9c26d3db5226,pl,"This is the only one that actually takes a look at the factors of why certain businesses would need more help than others, instead of leaving it up to chance.","Inevitably there are going to be businesses that have earlier access to information and more time set aside to apply for the funding, which in turn implies that they are probably not struggling as hard as other businesses who may be overlooked and not presented with opportunities promptly.",K,0,0,1,1,0,0,0,0,0,0,0,
5fd3e682c19e0c10c7b29f8d,pl,It seems more based on a factual reason rather than random chance or fast applications.,"Many people do not have the means to apply quickly, eg poor internet or phone reception.",K,0,0,0,1,0,0,0,1,0,0,0,
5f5588eb6fb28c959e202247,lf,It gives business that are a bit slower to apply a chance to get money.,"The points favor business with certain aspects, like whether the business owner is a woman.",K,0,0,0,0,1,0,0,0,1,0,0,
